method,split,seed,extractor,evidence_status,metric,value,condition
static,development,29,hrnet_w32,automated-source-screen,visible_nle,0.018272028095806754,blur_obstruction
static,development,29,rtmpose_m,automated-source-screen,visible_nle,0.016485485264582583,blur_obstruction
static,development,29,vitpose_base,automated-source-screen,visible_nle,0.020013520479708804,blur_obstruction
static,development,43,hrnet_w32,automated-source-screen,visible_nle,0.01832160786625099,blur_obstruction
static,development,43,rtmpose_m,automated-source-screen,visible_nle,0.016618983280838315,blur_obstruction
static,development,43,vitpose_base,automated-source-screen,visible_nle,0.02007014566224465,blur_obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,visible_nle,0.026728175368637367,blur_obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,visible_nle,0.024918027344978142,blur_obstruction
unchanged,development,17,vitpose_base,automated-source-screen,visible_nle,0.028702401668177193,blur_obstruction
unchanged,development,29,hrnet_w32,automated-source-screen,visible_nle,0.02672817536863741,blur_obstruction
unchanged,development,29,rtmpose_m,automated-source-screen,visible_nle,0.024918027344978194,blur_obstruction
unchanged,development,29,vitpose_base,automated-source-screen,visible_nle,0.028702401668177238,blur_obstruction
unchanged,development,43,hrnet_w32,automated-source-screen,visible_nle,0.02672817536863741,blur_obstruction
unchanged,development,43,rtmpose_m,automated-source-screen,visible_nle,0.024918027344978194,blur_obstruction
unchanged,development,43,vitpose_base,automated-source-screen,visible_nle,0.028702401668177238,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
direct,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter0,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter1,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
filter2,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
initialized,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_affine,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
joint_offset,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
ordinary_jepa,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
paired_jepa,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
shuffled_jepa,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
smoothnet,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
static,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,17,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,17,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,17,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,29,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,29,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,29,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,43,hrnet_w32,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,43,rtmpose_m,automated-source-screen,lower_limb_nle,,blur_obstruction
unchanged,development,43,vitpose_base,automated-source-screen,lower_limb_nle,,blur_obstruction
coordinate,development,17,hrnet_w32,automated-source-screen,missing_rate,0.0,blur_obstruction
coordinate,development,17,rtmpose_m,automated-source-screen,missing_rate,0.0,blur_obstruction
coordinate,development,17,vitpose_base,automated-source-screen,missing_rate,0.0,blur_obstruction
coordinate,development,29,hrnet_w32,automated-source-screen,missing_rate,0.0,blur_obstruction
coordinate,development,29,rtmpose_m,automated-source-screen,missing_rate,0.0,blur_obstruction
coordinate,development,29,vitpose_base,automated-source-screen,missing_rate,0.0,blur_obstruction
