relative_path,tensor_relative_path,source_dataset,subject_id_candidate,identity,split,motion_id,gender,native_fps,native_frames,canonical_fps,canonical_frames,source_sha256,source_sha256_verified,body_model_sha256,dmpl_model_sha256,schema,coordinate_frame,valid_fraction,forward_method,travel_displacement_m,travel_path_length_m,travel_straightness,travel_linearity,lateral_hip_alignment,leg_length_m,conversion_fingerprint,status,error
BioMotionLab_NTroje/rub046/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje/rub046/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0020_lifting_heavy2,male,120.0,731,30.0,183,437253b130eac21b40fefe58a6b12febbf477c26c15ead2f470f7ae6c24c3fad,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.05722099650505073,4.8311849144117724,0.011844091567341248,0.9985362793108818,1.0,0.865826427936554,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje/rub046/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0021_catching_and_throwing,male,120.0,1592,30.0,398,da5786443262d99bec6eb07146883bc2c52d865305a91dc72e35c72b03d81589,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.13139637419669262,2.22878673655835,0.05895421578091065,0.8529008974877018,1.0,0.8657312393188477,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0022_throwing_hard1_poses.npz,BioMotionLab_NTroje/rub046/0022_throwing_hard1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0022_throwing_hard1,male,120.0,361,30.0,91,bfcba88e7b4281bf669455bc90a86e2c33117114ee3c97faa18aeda23ccb4461,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.5696922011868424,0.6990640744862345,0.8149356002960504,0.979919927671257,0.9999422981166849,0.8722442984580994,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0023_throwing_hard2_poses.npz,BioMotionLab_NTroje/rub046/0023_throwing_hard2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0023_throwing_hard2,male,120.0,440,30.0,110,f7323cc09b2f3b5d0cd25e5cb481a70c8f9937503f27e51079fabed426592326,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.6129571881421707,0.8883873507852366,0.6899661365060906,0.9870806442932711,0.9882460761734605,0.8679640293121338,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0024_throwing_hard3_poses.npz,BioMotionLab_NTroje/rub046/0024_throwing_hard3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0024_throwing_hard3,male,120.0,436,30.0,109,8731c17812c235fad697906bffa8f5042eac9b7622a30310c75310a161919067,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.3059450477766856,0.7438761212001659,0.4112849425561281,0.9968498616853496,0.9852444521030773,0.8670302033424377,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0025_kicking1_poses.npz,BioMotionLab_NTroje/rub046/0025_kicking1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0025_kicking1,male,120.0,486,30.0,122,94fedc7fad1fc96f6b3a3b11dd60d17b1010f315fa62d0c9c579ec77cc4a9656,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,0.30836865380789774,1.0783201433524119,0.28597133764857996,0.9812837647691939,0.9999999999999999,0.8642849922180176,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0026_kicking2_poses.npz,BioMotionLab_NTroje/rub046/0026_kicking2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0026_kicking2,male,120.0,543,30.0,136,260d7032525133fc5e483c485adad0fb9f67237f4285a18f0e712b0bb96367e8,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.45375828638883203,1.3642479763167414,0.33260689718148545,0.9512882506359114,0.9582586188540779,0.8639784455299377,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0027_circle_walk_poses.npz,BioMotionLab_NTroje/rub046/0027_circle_walk_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0027_circle_walk,male,120.0,1210,30.0,303,0202a691296735d2e43f0697e63bed7c36cde849b38c79bc7559e88b1644339b,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.22002063606102945,11.74999714605418,0.01872516506396902,0.5676613262454726,1.0,0.8643569350242615,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0028_jumping1_poses.npz,BioMotionLab_NTroje/rub046/0028_jumping1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0028_jumping1,male,120.0,278,30.0,70,0543ba0b6f894fa110cd9f8185f1a867695e6420a3cbfdb9f96754069f66f4ad,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.3413650962795775,0.6568660386800287,0.5196875408044388,0.9991337489047041,0.9943087728743284,0.8652878999710083,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0029_jumping2_poses.npz,BioMotionLab_NTroje/rub046/0029_jumping2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0029_jumping2,male,120.0,337,30.0,85,e7d5779d6849dca50b79827516123549be3820db8da986e953203e8a69929fc9,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,0.31811377366663407,0.6263910319788505,0.5078517370557994,0.9983168164839696,0.9997045712400897,0.8633230924606323,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub046/0031_rom_poses.npz,BioMotionLab_NTroje/rub046/0031_rom_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub046,BioMotionLab_NTroje::rub046,train,0031_rom,male,120.0,4947,30.0,1237,3f688c0e104060de49ef6b7a5acfaa249f92c548f9963721e9827261fe1ac4f4,True,be42bff1ff0589cf0467893bcfbbeb3f9b533ba151031c8cdfb64ca1dcb34947,515f101316b14fc66645b6f3351bbacc850daf183e2a4c18743d972f4781a268,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.3091185825677372,7.827743982045215,0.03949012426527668,0.6020031059752867,1.0000000000000002,0.8679383993148804,59ff15eeca81677eaa43c0d70edb0438aabffef0b66313f00dd8dbb7be91680d,converted,
BioMotionLab_NTroje/rub047/0000_treadmill_norm_poses.npz,BioMotionLab_NTroje/rub047/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0000_treadmill_norm,female,120.0,2412,30.0,603,c1a20ed93e3157d519856d2160d7cf7fb2d08ca62d3ff6d800940a87e7becf67,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.027475150156812282,2.6595894547038634,0.010330598246364137,0.6743947743433549,1.0000000000000002,0.7627105712890625,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0001_treadmill_fast_poses.npz,BioMotionLab_NTroje/rub047/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0001_treadmill_fast,female,120.0,2413,30.0,604,21526ce36023d69a2ff54ab7e6f46d3f62ec5f5ae27684fc59a7d635c584c8ca,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.014603773476412493,2.9957633689564735,0.004874808747494461,0.6539481074370669,1.0,0.7647081613540649,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0002_treadmill_slow_poses.npz,BioMotionLab_NTroje/rub047/0002_treadmill_slow_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0002_treadmill_slow,female,120.0,2410,30.0,603,eea71fb245c805cc90a7065e863758b04368a331af0a6db9da31e30d2ea9e65d,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.040468706961206975,2.5582716918435944,0.01581876822943836,0.7318700649103247,1.0000000000000002,0.7630998492240906,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0003_treadmill_jog_poses.npz,BioMotionLab_NTroje/rub047/0003_treadmill_jog_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0003_treadmill_jog,female,120.0,2564,30.0,641,a48dbed2f8f327724c0d73fa080eb1eadd46e3e42f9a1eba3fef2e0565999e6f,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.025185338823082284,2.6303464280139197,0.009574913233805035,0.6185847903947375,0.9999999999999999,0.7681221961975098,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0004_motorcycle_poses.npz,BioMotionLab_NTroje/rub047/0004_motorcycle_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0004_motorcycle,female,120.0,461,30.0,116,11c81a33e788edcc36faefa40827f0b365d7ef8c290b5597f795eb8c3fd61917,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.00381434562159452,0.03157193667777619,0.1208144327832596,0.6711378951027137,1.0,0.7754083275794983,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0005_normal_walk1_poses.npz,BioMotionLab_NTroje/rub047/0005_normal_walk1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0005_normal_walk1,female,120.0,411,30.0,103,30a2a3199b178f93e3c144f4a108eeef1a54c44a2e4f3d09ce2a2eb203fab7be,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.04366223501482739,0.5359087603818485,0.0814732623212148,0.7941594304951574,1.0000000000000002,0.7675023674964905,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0006_normal_walk2_poses.npz,BioMotionLab_NTroje/rub047/0006_normal_walk2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0006_normal_walk2,female,120.0,393,30.0,99,1bd0fff89d8d515b6b3b6f29f7d09b06ba328f288819dc0584ed112f88cde621,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.07098789358129907,0.5796624459862666,0.12246419286403268,0.7996718131730075,1.0,0.7673608660697937,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0007_normal_walk3_poses.npz,BioMotionLab_NTroje/rub047/0007_normal_walk3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0007_normal_walk3,female,120.0,361,30.0,91,dd01a3b785b2bae0d9553bd641ad55594957cf9c1459f51a251a10c40e399106,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.008678082861720251,0.4934466545282302,0.017586668755545844,0.773230989942133,1.0000000000000002,0.767611563205719,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0008_normal_walk4_poses.npz,BioMotionLab_NTroje/rub047/0008_normal_walk4_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0008_normal_walk4,female,120.0,381,30.0,96,8c30f5eaa889211161bd17b9600d4b0e6e8bfcbe8b6aa79249fad8fde92ac270,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.011497219620799236,0.5180621755747215,0.022192740877182534,0.7014838937953723,1.0,0.7664557099342346,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0009_normal_jog1_poses.npz,BioMotionLab_NTroje/rub047/0009_normal_jog1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0009_normal_jog1,female,120.0,251,30.0,63,82fa90ca236dc11a3e63c0ddc6987189ccf480be782ebe46762845d8dc33ae65,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.01726534878086726,0.334574456850972,0.05160390587903633,0.9062181715246398,1.0,0.7689098119735718,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0010_normal_jog2_poses.npz,BioMotionLab_NTroje/rub047/0010_normal_jog2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0010_normal_jog2,female,120.0,223,30.0,56,4609191deffda1cfaef1015a039a35b7c59bed55556d65c3bede16d96c3d8ba2,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.025260077071487072,0.3138665187113401,0.08048031747762976,0.6186759144765358,1.0,0.7703878879547119,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0011_normal_jog3_poses.npz,BioMotionLab_NTroje/rub047/0011_normal_jog3_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0011_normal_jog3,female,120.0,221,30.0,56,2220cc7ae7d875586846f5299229a929565239ba8bc8b46e91194339f99e2531,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.00904066472419835,0.301220854278644,0.030013409084336817,0.9101183706472,1.0000000000000002,0.771284818649292,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0012_normal_jog4_poses.npz,BioMotionLab_NTroje/rub047/0012_normal_jog4_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0012_normal_jog4,female,120.0,172,30.0,43,04bd0c347185f0fff8427a7dd6f29de0a1150da225cd5fa994efa57390dd0000,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.018680382685057385,0.21999186151458877,0.08491397161898462,0.7276964429416849,1.0,0.7695220112800598,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0013_knocking1_poses.npz,BioMotionLab_NTroje/rub047/0013_knocking1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0013_knocking1,female,120.0,886,30.0,222,aba7bdd008b8ac64f46548b4f9fb3c752382d5f725726fb0d9ff9586e22aae3a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.3025853650433117,6.032709110087987,0.050157459861163184,0.9987537954528625,1.0,0.7663782835006714,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0014_knocking2_poses.npz,BioMotionLab_NTroje/rub047/0014_knocking2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0014_knocking2,female,120.0,754,30.0,189,cce83c4b6bd6b925991ed5ae769f05a4a5922e6cd240f4f2dc13db84719f8562,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.4604639740572454,5.784164190843304,0.07960769419135591,0.9991909880863789,1.0000000000000002,0.7660449743270874,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0015_sitting1_poses.npz,BioMotionLab_NTroje/rub047/0015_sitting1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0015_sitting1,female,120.0,993,30.0,249,07129f64a2eef0e6da85b6490b167aced016210384790540ad3b73b9944ac414,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.1410982861734479,5.993453926337338,0.02354206571162791,0.9994409943470915,0.9999999999999999,0.7620278596878052,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0016_sitting2_poses.npz,BioMotionLab_NTroje/rub047/0016_sitting2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0016_sitting2,female,120.0,920,30.0,230,5610f90c8a61acbc1c6def5e25cb9d84379f9edf45bdbcefc4d9b1680cb9f0a6,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.18730736220595032,6.1977784741601925,0.030221693625687506,0.9978824641981195,1.0,0.763357937335968,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0017_lifting_light1_poses.npz,BioMotionLab_NTroje/rub047/0017_lifting_light1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0017_lifting_light1,female,120.0,771,30.0,193,238107f8487582f005fe0742ff86b1cf1b62e613774033ad985aa6cf81efdb8a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.17365657509518384,5.6927929674921565,0.03050463561327871,0.9985081065955812,1.0000000000000002,0.7658333778381348,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0018_lifting_light2_poses.npz,BioMotionLab_NTroje/rub047/0018_lifting_light2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0018_lifting_light2,female,120.0,648,30.0,162,57659776e95b185e0386784651509bab80fb27c0973599ee14eabf073845636d,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.21198174843783035,5.202651630218963,0.040744943829519625,0.9989982991742314,1.0,0.7686544060707092,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0019_lifting_heavy1_poses.npz,BioMotionLab_NTroje/rub047/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0019_lifting_heavy1,female,120.0,798,30.0,200,2b87e72a22cd5f172762838616acbb1879e5d0a09ffb57f24a9e0a074bcd7589,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.3505299491337082,5.9298308482442685,0.059112976087251246,0.9982865001096682,1.0000000000000002,0.7673029899597168,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0020_lifting_heavy2_poses.npz,BioMotionLab_NTroje/rub047/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0020_lifting_heavy2,female,120.0,774,30.0,194,0d7e589f6ffb8c4f2975b99b7797097d8532b3f974515d729f9d30d66cc40d77,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.06519007579020873,5.7298077969331755,0.01137735821175382,0.9990578173040267,1.0000000000000002,0.7663135528564453,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
BioMotionLab_NTroje/rub047/0021_catching_and_throwing_poses.npz,BioMotionLab_NTroje/rub047/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje,BioMotionLab_NTroje::rub047,BioMotionLab_NTroje::rub047,train,0021_catching_and_throwing,female,120.0,2910,30.0,728,ca857ffabda1b2e04828ae9529caf47297f03964afec7e7056c27fb302cd423a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.045778771757935516,2.1044088899302222,0.021753743760060548,0.929324153363486,1.0,0.7630110383033752,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
