endpoint,scale_policy,method,extractor,seed,condition,records,reference_eligible,reference_ineligible,original_supported,complete_predictions,incomplete_predictions,count_mismatch_records,reference_events,matched_events,missed_events,known_extra_events,extra_count_unknown_records,event_recall,known_event_precision,conditional_timing_mae_s
visible,window_median_reference,shuffled_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,76,2.0,42.0,0,0.9743589743589743,0.6440677966101694,0.02947368421052625
visible,window_median_reference,shuffled_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,vitpose_base,17,all_conditions,128,32,96,5,32,0,27,156,142,14.0,81.0,0,0.9102564102564102,0.6367713004484304,0.02450704225352108
visible,window_median_reference,shuffled_jepa,vitpose_base,17,blur,32,16,16,3,16,0,13,78,69,9.0,39.0,0,0.8846153846153846,0.6388888888888888,0.027246376811594118
visible,window_median_reference,shuffled_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,vitpose_base,17,clean,32,16,16,2,16,0,14,78,73,5.0,42.0,0,0.9358974358974359,0.6347826086956522,0.02191780821917808
visible,window_median_reference,shuffled_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,156,151,5.0,190.0,0,0.967948717948718,0.44281524926686217,0.03205298013245021
visible,window_median_reference,smoothnet,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,76,2.0,97.0,0,0.9743589743589743,0.4393063583815029,0.031052631578947304
visible,window_median_reference,smoothnet,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,hrnet_w32,17,clean,32,16,16,1,16,0,15,78,75,3.0,93.0,0,0.9615384615384616,0.44642857142857145,0.033066666666666494
visible,window_median_reference,smoothnet,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,rtmpose_m,17,all_conditions,128,32,96,4,32,0,28,156,145,11.0,93.0,0,0.9294871794871795,0.6092436974789915,0.031172413793103367
visible,window_median_reference,smoothnet,rtmpose_m,17,blur,32,16,16,3,16,0,13,78,73,5.0,48.0,0,0.9358974358974359,0.6033057851239669,0.032876712328767065
visible,window_median_reference,smoothnet,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,72,6.0,45.0,0,0.9230769230769231,0.6153846153846154,0.029444444444444336
visible,window_median_reference,smoothnet,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,vitpose_base,17,all_conditions,128,32,96,4,32,0,28,156,144,12.0,78.0,0,0.9230769230769231,0.6486486486486487,0.025555555555555515
visible,window_median_reference,smoothnet,vitpose_base,17,blur,32,16,16,1,16,0,15,78,72,6.0,39.0,0,0.9230769230769231,0.6486486486486487,0.02611111111111107
visible,window_median_reference,smoothnet,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,smoothnet,vitpose_base,17,clean,32,16,16,3,16,0,13,78,72,6.0,39.0,0,0.9230769230769231,0.6486486486486487,0.024999999999999967
visible,window_median_reference,smoothnet,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,151,5.0,231.0,0,0.967948717948718,0.39528795811518325,0.031788079470198585
visible,window_median_reference,static,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,76,2.0,116.0,0,0.9743589743589743,0.3958333333333333,0.031052631578947325
visible,window_median_reference,static,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,75,3.0,115.0,0,0.9615384615384616,0.39473684210526316,0.03253333333333319
visible,window_median_reference,static,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,rtmpose_m,17,all_conditions,128,32,96,0,32,0,32,156,149,7.0,149.0,0,0.9551282051282052,0.5,0.030335570469798585
visible,window_median_reference,static,rtmpose_m,17,blur,32,16,16,0,16,0,16,78,73,5.0,81.0,0,0.9358974358974359,0.474025974025974,0.03342465753424652
visible,window_median_reference,static,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,rtmpose_m,17,clean,32,16,16,0,16,0,16,78,76,2.0,68.0,0,0.9743589743589743,0.5277777777777778,0.02736842105263148
visible,window_median_reference,static,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,vitpose_base,17,all_conditions,128,32,96,1,32,0,31,156,146,10.0,173.0,0,0.9358974358974359,0.45768025078369906,0.02876712328767118
visible,window_median_reference,static,vitpose_base,17,blur,32,16,16,0,16,0,16,78,72,6.0,82.0,0,0.9230769230769231,0.4675324675324675,0.029444444444444384
visible,window_median_reference,static,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,static,vitpose_base,17,clean,32,16,16,1,16,0,15,78,74,4.0,91.0,0,0.9487179487179487,0.4484848484848485,0.02810810810810805
visible,window_median_reference,static,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,156,148,8.0,165.0,0,0.9487179487179487,0.4728434504792332,0.03648648648648633
visible,window_median_reference,unchanged,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,74,4.0,87.0,0,0.9487179487179487,0.45962732919254656,0.03621621621621608
visible,window_median_reference,unchanged,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,hrnet_w32,17,clean,32,16,16,1,16,0,15,78,74,4.0,78.0,0,0.9487179487179487,0.4868421052631579,0.036756756756756576
visible,window_median_reference,unchanged,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,156,148,8.0,90.0,0,0.9487179487179487,0.6218487394957983,0.029999999999999936
visible,window_median_reference,unchanged,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,49.0,0,0.9358974358974359,0.5983606557377049,0.03287671232876703
visible,window_median_reference,unchanged,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,75,3.0,41.0,0,0.9615384615384616,0.646551724137931,0.027199999999999964
visible,window_median_reference,unchanged,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,vitpose_base,17,all_conditions,128,32,96,7,32,0,25,156,143,13.0,70.0,0,0.9166666666666666,0.6713615023474179,0.02489510489510489
visible,window_median_reference,unchanged,vitpose_base,17,blur,32,16,16,4,16,0,12,78,70,8.0,32.0,0,0.8974358974358975,0.6862745098039216,0.02685714285714289
visible,window_median_reference,unchanged,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,unchanged,vitpose_base,17,clean,32,16,16,3,16,0,13,78,73,5.0,38.0,0,0.9358974358974359,0.6576576576576577,0.023013698630136952
visible,window_median_reference,unchanged,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
