method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
direct,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.0173317046337071,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.03020341576499365,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.033956735086973625,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.040296376233280626,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.04083343864793845,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.03841879552870785,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.022010376547202275,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.030039781128763425,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.0387593595204052,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.030070046571465302,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.02831003807440225,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.04291150585998445,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.04499856880525355,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.04137151494471685,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.021956268491404925,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.0280684195893139,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03597377601942445,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.035598888137756225,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.04202406902096682,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.042450563622762,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.09080973000365655,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.03661640427605883,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.025469426320032025,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.03428697179944035,all_valid_synthetic,window_median_reference,ankle,blur
filter0,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.04091117833379568,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.030270796514532523,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0343958217587871,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.040555246338148804,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.0410410997674788,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.0388236275450042,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.02232240832571735,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.030305996594825725,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.038854046160374224,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.030279232367366,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.028994865627263,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.043467037178814574,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.045004603159615075,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.0419175258931207,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.022470216699081426,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.028379144613575873,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03624011240564335,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.035786850012989896,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.04263840557794338,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.042969346800919773,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.08522506351100895,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.03716403914699097,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.025974070389666076,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.0346898890522451,all_valid_synthetic,window_median_reference,ankle,blur
filter1,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.04118181606615215,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.030782422491822246,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.03559734541971778,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.041576582512868575,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.0417236329670297,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.04004717248210257,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.023401564979243526,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.031119247799653672,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.0395466803668531,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.030796548792570752,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.0303500390732158,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.044697647897108374,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.0452867958429223,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.043006998754149296,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.02368426484496455,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.029052616117086275,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.03690802125550805,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.03624646709899373,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.0437288121087214,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.043999286091374545,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.08254291991090487,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.038182429978731676,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.027035093086490224,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.0354170121534739,all_valid_synthetic,window_median_reference,ankle,blur
filter2,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.04178257789961185,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.02056391342901185,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.028692657574570773,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.0341723306017101,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.03502305198952412,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.031943126619723324,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.017898187787554126,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.022306659204094175,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.035700364119702524,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.015539301492349325,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.01836371637918325,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.03383978130195817,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.0397390549795774,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.035207941443302575,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.0149551038763571,all_valid_synthetic,window_median_reference,ankle,blur
initialized,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.01474689126719745,all_valid_synthetic,window_median_reference,ankle,blur
