window_id,sequence_index,tensor_relative_path,identity,split,start_frame,window_frames
967:96,967,BioMotionLab_NTroje/rub029/0018_lifting_light2_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
967:128,967,BioMotionLab_NTroje/rub029/0018_lifting_light2_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
967:146,967,BioMotionLab_NTroje/rub029/0018_lifting_light2_core11.npz,BioMotionLab_NTroje::rub029,train,146,64
968:0,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
968:32,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
968:64,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,64,64
968:96,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
968:128,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
968:160,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,160,64
968:167,968,BioMotionLab_NTroje/rub029/0019_lifting_heavy1_core11.npz,BioMotionLab_NTroje::rub029,train,167,64
969:0,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
969:32,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
969:64,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,64,64
969:96,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
969:128,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
969:160,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,160,64
969:177,969,BioMotionLab_NTroje/rub029/0020_lifting_heavy2_core11.npz,BioMotionLab_NTroje::rub029,train,177,64
970:0,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
970:32,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
970:64,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,64,64
970:96,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
970:128,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
970:160,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,160,64
970:192,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,192,64
970:224,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,224,64
970:256,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,256,64
970:288,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,288,64
970:320,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,320,64
970:352,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,352,64
970:384,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,384,64
970:416,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,416,64
970:448,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,448,64
970:480,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,480,64
970:497,970,BioMotionLab_NTroje/rub029/0021_catching_and_throwing_core11.npz,BioMotionLab_NTroje::rub029,train,497,64
971:0,971,BioMotionLab_NTroje/rub029/0022_throwing_hard1_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
971:32,971,BioMotionLab_NTroje/rub029/0022_throwing_hard1_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
971:51,971,BioMotionLab_NTroje/rub029/0022_throwing_hard1_core11.npz,BioMotionLab_NTroje::rub029,train,51,64
972:0,972,BioMotionLab_NTroje/rub029/0023_throwing_hard2_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
972:32,972,BioMotionLab_NTroje/rub029/0023_throwing_hard2_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
972:39,972,BioMotionLab_NTroje/rub029/0023_throwing_hard2_core11.npz,BioMotionLab_NTroje::rub029,train,39,64
973:0,973,BioMotionLab_NTroje/rub029/0024_throwing_hard3_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
973:31,973,BioMotionLab_NTroje/rub029/0024_throwing_hard3_core11.npz,BioMotionLab_NTroje::rub029,train,31,64
974:0,974,BioMotionLab_NTroje/rub029/0025_kicking1_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
974:14,974,BioMotionLab_NTroje/rub029/0025_kicking1_core11.npz,BioMotionLab_NTroje::rub029,train,14,64
975:0,975,BioMotionLab_NTroje/rub029/0026_kicking2_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
975:7,975,BioMotionLab_NTroje/rub029/0026_kicking2_core11.npz,BioMotionLab_NTroje::rub029,train,7,64
976:0,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
976:32,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
976:64,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,64,64
976:96,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
976:128,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
976:160,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,160,64
976:192,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,192,64
976:224,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,224,64
976:256,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,256,64
976:288,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,288,64
976:320,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,320,64
976:352,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,352,64
976:384,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,384,64
976:416,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,416,64
976:448,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,448,64
976:480,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,480,64
976:512,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,512,64
976:516,976,BioMotionLab_NTroje/rub029/0027_circle_walk_core11.npz,BioMotionLab_NTroje::rub029,train,516,64
977:0,977,BioMotionLab_NTroje/rub029/0028_jumping1_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
977:27,977,BioMotionLab_NTroje/rub029/0028_jumping1_core11.npz,BioMotionLab_NTroje::rub029,train,27,64
978:0,978,BioMotionLab_NTroje/rub029/0029_jumping2_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
978:10,978,BioMotionLab_NTroje/rub029/0029_jumping2_core11.npz,BioMotionLab_NTroje::rub029,train,10,64
979:0,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,0,64
979:32,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,32,64
979:64,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,64,64
979:96,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,96,64
979:128,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,128,64
979:160,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,160,64
979:192,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,192,64
979:224,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,224,64
979:256,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,256,64
979:288,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,288,64
979:320,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,320,64
979:352,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,352,64
979:384,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,384,64
979:416,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,416,64
979:448,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,448,64
979:480,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,480,64
979:512,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,512,64
979:544,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,544,64
979:576,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,576,64
979:608,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,608,64
979:640,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,640,64
979:672,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,672,64
979:704,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,704,64
979:736,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,736,64
979:768,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,768,64
979:800,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,800,64
979:832,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,832,64
979:864,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,864,64
979:896,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,896,64
979:928,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,928,64
979:960,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,960,64
979:992,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,992,64
979:1024,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1024,64
979:1056,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1056,64
979:1088,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1088,64
979:1120,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1120,64
979:1152,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1152,64
979:1184,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1184,64
979:1216,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1216,64
979:1248,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1248,64
979:1280,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1280,64
979:1312,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1312,64
979:1344,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1344,64
979:1376,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1376,64
979:1408,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1408,64
979:1440,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1440,64
979:1472,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1472,64
979:1504,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1504,64
979:1536,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1536,64
979:1568,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1568,64
979:1600,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1600,64
979:1632,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1632,64
979:1664,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1664,64
979:1696,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1696,64
979:1728,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1728,64
979:1760,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1760,64
979:1792,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1792,64
979:1824,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1824,64
979:1856,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1856,64
979:1888,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1888,64
979:1920,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1920,64
979:1952,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1952,64
979:1984,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,1984,64
979:2016,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2016,64
979:2048,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2048,64
979:2080,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2080,64
979:2112,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2112,64
979:2144,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2144,64
979:2176,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2176,64
979:2208,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2208,64
979:2240,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2240,64
979:2272,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2272,64
979:2304,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2304,64
979:2336,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2336,64
979:2368,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2368,64
979:2400,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2400,64
979:2432,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2432,64
979:2464,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2464,64
979:2482,979,BioMotionLab_NTroje/rub029/0031_rom_core11.npz,BioMotionLab_NTroje::rub029,train,2482,64
980:0,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
980:32,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
980:64,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,64,64
980:96,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,96,64
980:128,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,128,64
980:160,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,160,64
980:192,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,192,64
980:224,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,224,64
980:256,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,256,64
980:288,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,288,64
980:320,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,320,64
980:352,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,352,64
980:384,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,384,64
980:416,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,416,64
980:448,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,448,64
980:455,980,BioMotionLab_NTroje/rub030/0000_treadmill_norm_core11.npz,BioMotionLab_NTroje::rub030,test,455,64
981:0,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
981:32,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
981:64,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,64,64
981:96,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,96,64
981:128,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,128,64
981:160,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,160,64
981:192,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,192,64
981:224,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,224,64
981:256,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,256,64
981:288,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,288,64
981:320,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,320,64
981:352,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,352,64
981:384,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,384,64
981:416,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,416,64
981:448,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,448,64
981:462,981,BioMotionLab_NTroje/rub030/0001_treadmill_fast_core11.npz,BioMotionLab_NTroje::rub030,test,462,64
982:0,982,BioMotionLab_NTroje/rub030/0004_motorcycle_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
982:32,982,BioMotionLab_NTroje/rub030/0004_motorcycle_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
982:50,982,BioMotionLab_NTroje/rub030/0004_motorcycle_core11.npz,BioMotionLab_NTroje::rub030,test,50,64
983:0,983,BioMotionLab_NTroje/rub030/0005_normal_walk1_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
983:32,983,BioMotionLab_NTroje/rub030/0005_normal_walk1_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
983:64,983,BioMotionLab_NTroje/rub030/0005_normal_walk1_core11.npz,BioMotionLab_NTroje::rub030,test,64,64
983:96,983,BioMotionLab_NTroje/rub030/0005_normal_walk1_core11.npz,BioMotionLab_NTroje::rub030,test,96,64
983:105,983,BioMotionLab_NTroje/rub030/0005_normal_walk1_core11.npz,BioMotionLab_NTroje::rub030,test,105,64
984:0,984,BioMotionLab_NTroje/rub030/0007_normal_walk3_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
984:32,984,BioMotionLab_NTroje/rub030/0007_normal_walk3_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
984:64,984,BioMotionLab_NTroje/rub030/0007_normal_walk3_core11.npz,BioMotionLab_NTroje::rub030,test,64,64
985:0,985,BioMotionLab_NTroje/rub030/0008_normal_walk4_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
985:32,985,BioMotionLab_NTroje/rub030/0008_normal_walk4_core11.npz,BioMotionLab_NTroje::rub030,test,32,64
985:64,985,BioMotionLab_NTroje/rub030/0008_normal_walk4_core11.npz,BioMotionLab_NTroje::rub030,test,64,64
985:79,985,BioMotionLab_NTroje/rub030/0008_normal_walk4_core11.npz,BioMotionLab_NTroje::rub030,test,79,64
986:0,986,BioMotionLab_NTroje/rub030/0009_normal_jog1_core11.npz,BioMotionLab_NTroje::rub030,test,0,64
986:13,986,BioMotionLab_NTroje/rub030/0009_normal_jog1_core11.npz,BioMotionLab_NTroje::rub030,test,13,64
